First Name,Last Name,Position,GP,Salary,PS,position_group,predicted_value_total,replacement_level,value_above_replacement,fair_market_salary,surplus_value
Elias,Lindholm,C/RW,72,2500000,4.1,F,5.0769891344473175,0.1316814807474696,4.945307653699848,3706059.0415611155,1206059.0415611155
Erik,Haula,C/LW,72,1050000,2.8,F,3.3794722176823297,0.1316814807474696,3.24779073693486,2769279.947177436,1719279.9471774362
Anton,Blidh,LW,19,792500,0.0,F,-0.0420467038103678,0.1316814807474696,-0.1737281845578374,881105.8942196479,88605.89421964786
Patrick,Cannone,C,3,600000,0.0,F,-0.0533701461106867,0.1316814807474696,-0.1850516268581563,874857.0233432305,274857.0233432305
Carl,Soderberg,C/LW,80,4750000,-0.4,F,1.3769924741513209,0.1316814807474696,1.2453109934038513,1664206.3292711303,-3085793.6707288697
Dillon,Simpson,D,3,925000,0.0,D,-0.0305357981089823,0.6185429142735327,-0.649078712382515,618782.4778386051,-306217.52216139494
John,Tavares,C,77,6000000,7.8,F,8.035869328465974,0.1316814807474696,7.904187847718505,5338924.717989806,-661075.2820101939
Alex,Nylander,RW/LW,4,925000,0.0,F,0.0518772205653515,0.1316814807474696,-0.0798042601821181,932938.0544465546,7938.054446554626
Remi,Elie,LW,18,767500,0.6,F,0.6436478696716936,0.1316814807474696,0.5119663889242241,1259508.2154138694,492008.21541386936
Cam,Atkinson,RW,82,3500000,8.9,F,8.044270233088467,0.1316814807474696,7.912588752340997,5343560.77890121,1843560.77890121
Nick,Leddy,D,81,4500000,7.0,D,6.426328697122321,0.6185429142735327,5.8077857828487875,4182019.824496707,-317980.17550329305
Jordin,Tootoo,RW,50,750000,-0.3,F,-0.3106723550181212,0.1316814807474696,-0.4423538357655908,732864.1348702392,-17135.865129760816
Kris,Russell,D,68,3100000,3.1,D,4.783724591530968,0.6185429142735327,4.165181677257435,3275544.5067724865,175544.5067724865
Matt,Dumba,D,76,2350000,6.9,D,4.466609663695394,0.6185429142735327,3.848066749421861,3100543.814891616,750543.8148916159
Buddy,Robinson,RW,4,750000,0.0,F,-0.1071072514787578,0.1316814807474696,-0.2387887322262274,845202.0629688525,95202.06296885246
Jack,Skille,RW,55,700000,0.9,F,0.5433146193380151,0.1316814807474696,0.41163313859054546,1204139.052104867,504139.05210486706
Mark,Giordano,D,81,6750000,9.4,D,7.221972063296596,0.6185429142735327,6.6034291490230625,4621097.670882793,-2128902.329117207
Ryan,Carpenter,C,11,600000,0.7,F,0.2750884317949449,0.1316814807474696,0.1434069510474753,1056117.7378104357,456117.7378104357
Nelson,Nogier,D,10,650000,-0.1,D,-0.1061444995523192,0.6185429142735327,-0.7246874138258519,577057.6206863149,-72942.37931368512
Simon,Despres,D,1,2600000,0.0,D,-0.0089685506430453,0.6185429142735327,-0.6275114649165779,630684.4190504737,-1969315.5809495263
Kevin,Labanc,RW,55,667500,2.3,F,2.0659369452090672,0.1316814807474696,1.9342554644615977,2044402.1148354101,1376902.1148354101
Troy,Stecher,D,71,925000,3.7,D,2.8398139920507774,0.6185429142735327,2.221271077777245,2202792.4222664563,1277792.4222664563
Dwight,King,LW/RW,80,2100000,1.1,F,1.5514200540109364,0.1316814807474696,1.4197385732634669,1760464.6396789136,-339535.36032108637
Jeff,Petry,D,80,7000000,6.0,D,5.572606456606064,0.6185429142735327,4.9540635423325305,3710891.0013152966,-3289108.9986847034
Riley,Barber,RW,3,667500,0.0,F,-0.0730836397087214,0.1316814807474696,-0.204765120456191,863978.0809907154,196478.08099071542
James,Neal,RW/LW,70,5000000,4.6,F,4.848812417259133,0.1316814807474696,4.717130936511663,3580139.1309104813,-1419860.8690895187
Alec,Martinez,D,82,3900000,6.8,D,6.9503741454533525,0.6185429142735327,6.3318312311798195,4471215.65851466,571215.6585146599
Jordan,Martinook,LW/C,77,625000,1.7,F,3.3015570484647254,0.1316814807474696,3.1698755677172556,2726282.259827423,2101282.259827423
Tomas,Tatar,LW/C/RW,82,2750000,5.4,F,5.505314162627279,0.1316814807474696,5.373632681879809,3942431.3145190524,1192431.3145190524
Evgeny,Kuznetsov,C/LW,82,3400000,6.7,F,6.543775659623023,0.1316814807474696,6.412094178875553,4515508.973481007,1115508.973481007
John,Quenneville,C,12,842500,0.4,F,0.3105533800286676,0.1316814807474696,0.178871899281198,1075689.1610820603,233189.1610820603
Brooks,Orpik,D,79,5500000,5.0,D,2.8823468947049125,0.6185429142735327,2.26380398043138,2226264.314438101,-3273735.685561899
Yanni,Gourde,C,20,575000,1.0,F,0.7240557010391664,0.1316814807474696,0.5923742202916968,1303881.4848086303,728881.4848086303
Justin,Abdelkader,LW/RW,64,5500000,0.7,F,2.0243015561563125,0.1316814807474696,1.892620075408843,2021425.517862532,-3478574.4821374677
Mike,Vecchione,C/RW,2,925000,-0.1,F,-0.0314108267808573,0.1316814807474696,-0.1630923075283269,886975.3304257204,-38024.66957427957
Artem,Anisimov,C/LW,64,5750000,5.6,F,5.298075917445873,0.1316814807474696,5.166394436698403,3828066.3537193257,-1921933.6462806743
Reid,Boucher,C/LW,39,715000,0.9,F,0.8839224637878258,0.1316814807474696,0.7522409830403562,1392104.3706901695,677104.3706901695
Jakob,Chychrun,D,68,925000,3.0,D,3.3387127333837388,0.6185429142735327,2.720169819110206,2478110.981085716,1553110.9810857158
Clayton,Stoner,D,14,3250000,0.7,D,0.3940410352068544,0.6185429142735327,-0.2245018790666783,853086.299780996,-2396913.700219004
Aaron,Ekblad,D,68,925000,3.4,D,3.0913646080096004,0.6185429142735327,2.472821693736068,2341611.279317168,1416611.279317168
Josh,Manson,D,82,825000,5.3,D,2.947122523850114,0.6185429142735327,2.3285796095765816,2262010.9126660675,1437010.9126660675
Mikael,Backlund,C,81,3575000,6.2,F,6.457198325356291,0.1316814807474696,6.3255168446088215,4467731.047978441,892731.0479784412
T.J.,Tynan,C/RW,3,600000,-0.1,F,-0.0613486179495586,0.1316814807474696,-0.1930300986970282,870454.0830544069,270454.0830544069
Brandon,Dubinsky,C/LW,80,5850000,4.1,F,5.00834684789513,0.1316814807474696,4.87666536714766,3668178.6184573937,-2181821.3815426063
Ryan,Dzingel,LW/RW/C,81,750000,3.5,F,3.664300772575644,0.1316814807474696,3.532619291828174,2926463.3207700015,2176463.3207700015
Andy,Greene,D,66,5000000,2.6,D,2.9200397124221213,0.6185429142735327,2.3014967981485888,2247065.193237699,-2752934.806762301
Brett,Lernout,D,2,660000,0.0,D,0.0045079658602833,0.6185429142735327,-0.6140349484132493,638121.4694861735,-21878.530513826525
Mathieu,Perreault,C/LW,65,3000000,4.0,F,5.102769411855125,0.1316814807474696,4.971087931107655,3720285.954226629,720285.9542266289
Derek,Dorsett,RW,14,2500000,0.1,F,0.3220376396034015,0.1316814807474696,0.19035615885593188,1082026.779386677,-1417973.220613323
Patrick,Wiercioch,D,57,800000,1.5,D,1.509408720806987,0.6185429142735327,0.8908658065334544,1468604.8375358502,668604.8375358502
Nick,Schmaltz,C/LW,61,925000,2.7,F,2.683281994533357,0.1316814807474696,2.5516005137858873,2385085.574609332,1460085.5746093318
Patrick,Kane,RW/C,82,13800000,10.8,F,10.290957804137935,0.1316814807474696,10.159276323390467,6583401.117094534,-7216598.882905466
Reilly,Smith,RW/C/LW,80,3500000,3.1,F,4.338387103283278,0.1316814807474696,4.206705622535808,3298459.603210666,-201540.39678933378
Jeff,Carter,C/RW,82,7000000,9.0,F,8.22380588406127,0.1316814807474696,8.092124403313802,5442637.99154449,-1557362.0084555103
Joe,Pavelski,C/RW,81,6000000,8.7,F,9.717864775180969,0.1316814807474696,9.5861832944335,6267138.249041932,267138.2490419317
Matthew,Tkachuk,LW,76,925000,5.4,F,5.03643790065128,0.1316814807474696,4.90475641990381,3683680.738466507,2758680.738466507
Valentin,Zykov,LW,2,727500,0.2,F,0.1077807232720881,0.1316814807474696,-0.023900757475381507,963788.5467870339,236288.5467870339
Lee,Stempniak,RW,82,2500000,4.3,F,4.618582876019615,0.1316814807474696,4.486901395272145,3453086.3640056644,953086.3640056644
Luke,Schenn,D,78,1000000,1.7,D,2.269691349749382,0.6185429142735327,1.6511484354758492,1888168.7697608052,888168.7697608052
Luke,Gazdic,LW,11,700000,-0.2,F,-0.1298645175720028,0.1316814807474696,-0.2615459983194724,832643.4069042603,132643.40690426028
Michael,Raffl,LW/C,52,2350000,0.7,F,0.9686440498930488,0.1316814807474696,0.8369625691455791,1438858.1967773044,-911141.8032226956
Brenden,Dillon,D,81,2750000,2.6,D,1.519667458271127,0.6185429142735327,0.9011245439975942,1474266.1482988033,-1275733.8517011967
Auston,Matthews,C,82,925000,9.7,F,9.422024252660504,0.1316814807474696,9.290342771913036,6103877.892675726,5178877.892675726
Drew,Doughty,D,82,7450000,10.5,D,6.613945897867409,0.6185429142735327,5.995402983593876,4285556.861252564,-3164443.138747436
Rasmus,Ristolainen,D,79,5400000,7.6,D,7.160584170996343,0.6185429142735327,6.54204125672281,4587220.603981601,-812779.3960183989
Nic,Petan,LW/C,54,750000,-0.1,F,0.6372251042363036,0.1316814807474696,0.505543623488834,1255963.795721446,505963.79572144593
Scott,Mayfield,D,25,575000,1.3,D,1.249199728896231,0.6185429142735327,0.6306568146226984,1325007.8333556582,750007.8333556582
Alex,Tuch,RW,6,925000,-0.3,F,-0.029308656046198,0.1316814807474696,-0.1609901367936676,888135.4187745346,-36864.5812254654
Mike,Reilly,D,17,925000,0.4,D,-0.0444202580212817,0.6185429142735327,-0.6629631722948144,611120.3027791438,-313879.6972208562
Alex,Burrows,LW/RW,75,3000000,3.6,F,3.434046754412036,0.1316814807474696,3.302365273664566,2799397.046211413,-200602.9537885869
Casey,Nelson,D,11,650000,-0.1,D,-0.2013516717077341,0.6185429142735327,-0.8198945859812667,524517.2968581736,-125482.70314182644
Dennis,Rasmussen,C,68,575000,-0.4,F,0.7446071032277662,0.1316814807474696,0.6129256224802966,1315222.8291807622,740222.8291807622
Chris,VandeVelde,C/LW,81,725000,0.7,F,1.8242432837539195,0.1316814807474696,1.69256180300645,1911022.8435833082,1186022.8435833082
Mattias,Ekholm,D,82,3000000,4.6,D,3.973791302672768,0.6185429142735327,3.3552483883992354,2828580.7296493025,-171419.27035069745
Brandon,Manning,D,65,950000,2.1,D,1.9372121793051984,0.6185429142735327,1.3186692650316658,1704689.2809179502,754689.2809179502
Adam,Mcquaid,D,77,3000000,3.3,D,2.8168513577309073,0.6185429142735327,2.1983084434573748,2190120.4332156344,-809879.5667843656
J.T.,Brown,RW,64,1250000,-0.4,F,0.0567337557063889,0.1316814807474696,-0.0749477250410807,935618.1459062225,-314381.8540937775
Matt,Bartkowski,D,24,575000,0.4,D,0.1182096444369823,0.6185429142735327,-0.5003332698365504,700868.0344452846,125868.03444528463
Zac,Dalpe,C,9,600000,0.3,F,0.2291507980164922,0.1316814807474696,0.09746931726902261,1030766.9359750594,430766.9359750594
Jaromir,Jagr,RW,82,4000000,4.9,F,4.7678482402294415,0.1316814807474696,4.636166759481972,3535458.8407252524,-464541.1592747476
Devin,Setoguchi,RW,45,575000,0.8,F,0.8047995036511608,0.1316814807474696,0.6731180229036913,1348440.160802332,773440.160802332
Kevin,Rooney,C,4,625000,-0.2,F,-0.0875638330549344,0.1316814807474696,-0.219245313802404,855987.1488972569,230987.14889725694
Matt,Nieto,LW/RW,59,735000,0.4,F,1.3348863693654327,0.1316814807474696,1.2032048886179632,1640969.9666052908,905969.9666052908
Connor,Jones,C/LW,4,575000,0.0,F,-0.0470879912736385,0.1316814807474696,-0.1787694720211081,878323.8467138296,303323.84671382955
Andreas,Martinsen,LW/C,64,640000,-0.4,F,0.1762562337453777,0.1316814807474696,0.044574752997908085,1001576.9340809139,361576.9340809139
Shane,Prince,LW/C,50,800000,1.0,F,1.4766258459508483,0.1316814807474696,1.3449443652033788,1719189.2628036125,919189.2628036125
J.T.,Compher,LW/C,21,925000,0.4,F,0.6192957635404099,0.1316814807474696,0.48761428279294033,1246069.4427555832,321069.4427555832
Jussi,Jokinen,LW/RW/C,69,4000000,1.9,F,3.6162967089064457,0.1316814807474696,3.484615228158976,2899972.1542628263,-1100027.8457371737
Brandon,Saad,LW/RW,82,5750000,7.2,F,6.147061677205422,0.1316814807474696,6.0153801964579525,4296581.337763104,-1453418.6622368963
Noel,Acciari,C,29,892500,0.5,F,0.025945887730585,0.1316814807474696,-0.10573559301688461,918627.7814535713,26127.781453571282
Kris,Letang,D,41,7250000,4.5,D,4.697767737703512,0.6185429142735327,4.079224823429979,3228108.9950027373,-4021891.0049972627
Mike,Ribeiro,C,46,3500000,1.8,F,2.1835871966327955,0.1316814807474696,2.0519057158853258,2109327.709917412,-1390672.2900825879
David,Warsofsky,D,7,575000,-0.1,D,0.1895497910127425,0.6185429142735327,-0.4289931232607902,740237.2785702855,165237.27857028553
Sidney,Crosby,C,75,10900000,12.3,F,11.30945509719342,0.1316814807474696,11.17777361644595,7145461.478554153,-3754538.521445847
Blake,Speers,C,3,667500,0.0,F,-0.0611233348767772,0.1316814807474696,-0.1928048156242468,870578.4060999188,203078.40609991876
Darnell,Nurse,D,44,832500,2.4,D,1.6987704161559565,0.6185429142735327,1.080227501882424,1573104.5781440462,740604.5781440462
Vladimir,Tarasenko,RW,82,8000000,10.2,F,9.254411078320086,0.1316814807474696,9.122729597572617,6011380.129552031,-1988619.870447969
Peter,Cehlarik,LW/RW,11,692500,0.0,F,0.0907264379849424,0.1316814807474696,-0.040955042762527205,954377.0954083346,261877.09540833463
Eric,Staal,C,82,3500000,8.1,F,7.819578657327114,0.1316814807474696,7.687897176579645,5219564.152547411,1719564.1525474107
Micheal,Ferland,LW/RW,76,900000,2.9,F,3.060024584641612,0.1316814807474696,2.928343103894142,2592991.9459048547,1692991.9459048547
Bobby,Farnham,RW,3,575000,0.0,F,-0.0319086917189452,0.1316814807474696,-0.1635901724664148,886700.5823738917,311700.5823738917
Andy,Andreoff,LW/C,36,600000,-0.4,F,-0.314308033896473,0.1316814807474696,-0.4459895146439426,730857.7760920168,130857.77609201684
Mackenzie,Weegar,D,3,705000,0.1,D,-0.0432914764353328,0.6185429142735327,-0.6618343907088655,611743.2238124477,-93256.77618755226
Jakob,Forsbacka Karlsson,C,1,900000,0.0,F,-0.0081404338803704,0.1316814807474696,-0.13982191462784,899817.156844048,-182.84315595205408
Rick,Nash,RW/LW,67,8000000,5.0,F,4.904525951472417,0.1316814807474696,4.772844470724947,3610884.788647251,-4389115.211352749
Michael,Stone,D,64,4000000,3.3,D,3.4867041089815505,0.6185429142735327,2.868161194708018,2559780.4038996664,-1440219.5961003336
Aaron,Ness,D,2,575000,-0.1,D,-0.0098868180747081,0.6185429142735327,-0.6284297323482408,630177.6707968689,55177.67079686886
Melker,Karlsson,C/RW,67,1850000,2.6,F,2.793350065279415,0.1316814807474696,2.661668584531945,2445826.9237032486,595826.9237032486
David,Schlemko,D,62,2500000,3.7,D,3.2341015430271103,0.6185429142735327,2.6155586287535777,2420381.0255271946,-79618.97447280539
Nicholas,Baptiste,RW,14,740000,0.6,F,0.242691147395613,0.1316814807474696,0.1110096666481434,1038239.2127481147,298239.2127481147
Sergey,Kalinin,C/RW,43,800000,-0.6,F,-0.0511574268477452,0.1316814807474696,-0.18283890759521482,876078.1181828707,76078.11818287068
Brayden,Point,C,68,667500,4.7,F,4.675843246864796,0.1316814807474696,4.544161766117326,3484685.647532479,2817185.647532479
Benoit,Pouliot,LW,67,4000000,0.6,F,1.703385045841365,0.1316814807474696,1.5717035650938955,1844326.9128727666,-2155673.0871272334
Linden,Vey,RW/C,4,700000,-0.2,F,-0.0864804526079427,0.1316814807474696,-0.21816193335541229,856585.0151947781,156585.0151947781
Erik,Karlsson,D,77,7000000,12.9,D,11.650362246373902,0.6185429142735327,11.031819332100369,7064916.22980857,64916.229808569886
Sami,Vatanen,D,71,5000000,4.9,D,4.327814782884342,0.6185429142735327,3.7092718686108097,3023949.5014758464,-1976050.4985241536
Phil,Kessel,RW/C,82,9000000,7.3,F,7.755475722428882,0.1316814807474696,7.623794241681412,5184188.782376878,-3815811.217623122
Nikita,Scherbak,RW,3,925000,0.2,F,0.0894425216552932,0.1316814807474696,-0.0422389590921764,953668.5628660815,28668.562866081484
Victor,Rask,C,82,4000000,4.2,F,5.166398206482603,0.1316814807474696,5.034716725735133,3755399.6688642697,-244600.33113573026
Oliver,Bjorkstrand,RW,26,600000,1.7,F,1.3070444534093386,0.1316814807474696,1.175362972661869,1625605.3333826887,1025605.3333826887
Pierre-Edouard,Bellemare,LW/C,82,725000,-0.4,F,0.9653037870828132,0.1316814807474696,0.8336223063353436,1437014.864119189,712014.8641191891
Adam,Erne,LW,26,925000,-0.2,F,0.1245944971706013,0.1316814807474696,-0.007086983576868308,973067.2713347916,48067.271334791556
Frank,Vatrano,C/LW,44,792500,2.2,F,1.7607578387669047,0.1316814807474696,1.6290763580194352,1875988.23681496,1083488.23681496
Radek,Faksa,C,80,832500,2.4,F,4.140449198905017,0.1316814807474696,4.008767718157547,3189227.0595014477,2356727.0595014477
Leo,Komarov,C/LW,82,2950000,2.8,F,4.186296217153413,0.1316814807474696,4.054614736405943,3214527.854922545,264527.85492254514
Nikita,Kucherov,RW,74,4250000,12.0,F,10.590672941225508,0.1316814807474696,10.458991460478039,6748799.689515859,2498799.689515859
Zach,Sanford,LW,39,875000,0.7,F,0.6537386841711772,0.1316814807474696,0.5220572034237076,1265076.857455113,390076.857455113
Seth,Griffith,C/RW,24,625000,0.3,F,0.1541738279406575,0.1316814807474696,0.022492347193187906,989390.7014093826,364390.70140938263
Sergey,Tolchinsky,LW,2,575000,0.1,F,0.0458092362406763,0.1316814807474696,-0.0858722445067933,929589.4216263077,354589.42162630765
Steven,Kampfer,D,11,625000,0.2,D,0.2093076455884549,0.6185429142735327,-0.40923526868507776,751140.701642895,126140.701642895
Matt,Read,RW/LW,63,4000000,2.0,F,1.952469133881464,0.1316814807474696,1.8207876531339944,1981784.6101216786,-2018215.3898783214
Brock,Nelson,C/LW,81,2500000,4.7,F,5.5669162998514805,0.1316814807474696,5.435234819104011,3976426.6130348174,1476426.6130348174
Luke,Glendening,C/RW/LW,74,675000,0.0,F,1.4210083650062386,0.1316814807474696,1.289326884258769,1688496.612311219,1013496.6123112191
Patrik,Nemeth,D,40,900000,0.3,D,0.4665224785335463,0.6185429142735327,-0.15202043573998641,893085.3714654173,-6914.628534582676
Anton,Lander,C/LW/RW,22,1050000,0.3,F,0.0804772360536248,0.1316814807474696,-0.0512042446938448,948721.046853795,-101278.95314620505
Ryan,Spooner,C/LW,78,1100000,3.7,F,4.201102272456006,0.1316814807474696,4.069420791708536,3222698.614778176,2122698.614778176
Jake,Virtanen,RW,10,925000,0.0,F,-0.0948313916329792,0.1316814807474696,-0.22651287238044882,851976.5279273667,-73023.47207263333
Max,McCormick,RW/LW/C,7,650000,-0.2,F,-0.1467601312167537,0.1316814807474696,-0.2784416119642233,823319.5188811888,173319.51888118882
Cody,Eakin,C,60,3850000,-0.5,F,1.3267402236297212,0.1316814807474696,1.1950587428822517,1636474.4950434756,-2213525.5049565244
Zach,Parise,LW,69,9000000,4.3,F,5.578918377706005,0.1316814807474696,5.447236896958535,3983049.990694411,-5016950.009305589
Brock,Boeser,RW,9,925000,0.8,F,0.5085529481296208,0.1316814807474696,0.3768714673821512,1184955.734075895,259955.73407589504
Phil,Varone,C,7,700000,-0.2,F,-0.1184874445597127,0.1316814807474696,-0.2501689253071823,838921.8740275812,138921.8740275812
Markus,Hannikainen,LW,10,742500,0.2,F,0.0771684400785935,0.1316814807474696,-0.054513040668876106,946895.0792499509,204395.07924995094
Marko,Dano,C/LW/RW,38,925000,0.9,F,0.8146522123205743,0.1316814807474696,0.6829707315731046,1353877.4035263392,428877.4035263392
Gustav,Nyquist,RW/C/LW,76,4250000,4.7,F,5.143425030634704,0.1316814807474696,5.0117435498872345,3742721.8624439808,-507278.13755601924
Dominik,Simon,C,2,667500,0.0,F,0.062334871040303,0.1316814807474696,-0.0693466097071666,938709.1358682206,271209.1358682206
David,Backes,RW/C,74,8000000,4.5,F,4.809783443316276,0.1316814807474696,4.678101962568806,3558600.890847112,-4441399.109152888
Barclay,Goodrow,RW/C,3,635000,0.1,F,0.0417191413753581,0.1316814807474696,-0.08996233937211151,927332.2922121409,292332.29221214086
Tyler,Ennis,LW/C/RW,51,3650000,0.6,F,1.09319833668596,0.1316814807474696,0.9615168559384903,1507593.8016075813,-2142406.1983924187
Sean,Couturier,C,66,3750000,3.9,F,3.9639487584402127,0.1316814807474696,3.832267277692743,3091824.8356154915,-658175.1643845085
Marian,Gaborik,RW,56,6075000,2.2,F,2.040083865621055,0.1316814807474696,1.9084023848735854,2030135.0260987384,-4044864.9739012616
Kevin,Connauton,D,24,950000,0.4,D,0.0097195558638012,0.6185429142735327,-0.6088233584097315,640997.4988886365,-309002.5011113635
Adrian,Kempe,LW/C,25,925000,0.4,F,0.3095857778775342,0.1316814807474696,0.17790429713006461,1075155.187336108,150155.18733610795
Deryk,Engelland,D,81,2750000,3.9,D,3.774594403209003,0.6185429142735327,3.1560514889354705,2718653.406250771,-31346.593749228865
Paul,Martin,D,81,5000000,5.8,D,4.418864556471193,0.6185429142735327,3.80032164219766,3074195.554167372,-1925804.4458326278
Bryan,Little,C/RW,59,5000000,5.3,F,5.398860432692342,0.1316814807474696,5.267178951944873,3883684.5487358514,-1116315.4512641486
P.K.,Subban,D,66,11000000,6.1,D,5.976516495327356,0.6185429142735327,5.357973581053823,3933789.7992883325,-7066210.200711668
Tyler,Graovac,C,52,600000,1.1,F,0.7503181100345964,0.1316814807474696,0.6186366292871268,1318374.4630358857,718374.4630358857
Erik,Johnson,D,46,6000000,2.9,D,2.9218677156131863,0.6185429142735327,2.3033248013396537,2248073.981519538,-3751926.018480462
Andrej,Nestrasil,C/RW/LW,19,950000,0.2,F,0.2952565683280078,0.1316814807474696,0.16357508758053818,1067247.5760407695,117247.57604076946
Emerson,Etem,LW/RW,3,775000,0.0,F,-0.08614361589344,0.1316814807474696,-0.2178250966409096,856770.8994055631,81770.89940556313
Sven,Baertschi,LW,68,1700000,4.1,F,4.003621390418133,0.1316814807474696,3.8719399096706635,3113718.2800277686,1413718.2800277686
Drew,Miller,LW/RW,55,1025000,0.0,F,1.0921485790306351,0.1316814807474696,0.9604670982831656,1507014.490134473,482014.49013447296
Nick,Ritchie,LW,77,925000,3.2,F,2.8833788321070943,0.1316814807474696,2.7516973513596246,2495509.5311779575,1570509.5311779575
Mikko,Koivu,C,80,5400000,6.6,F,7.1023091886756795,0.1316814807474696,6.97062770792821,4823737.1439112555,-576262.8560887445
Ryan,Kesler,C/RW,82,7875000,6.5,F,7.59188069409889,0.1316814807474696,7.46019921335142,5093908.44350597,-2781091.55649403
Austin,Czarnik,C,49,842500,0.7,F,1.101120788168906,0.1316814807474696,0.9694393074214365,1511965.8269183137,669465.8269183137
Jiri,Hudler,RW/LW,32,2000000,0.7,F,0.686000203986583,0.1316814807474696,0.5543187232391134,1282880.4604811799,-717119.5395188201
Dmitry,Orlov,D,82,2570000,7.7,D,4.653706141305693,0.6185429142735327,4.03516322703216,3203793.489240763,633793.4892407628
Cody,Bass,C,9,575000,-0.1,F,-0.1243954633611013,0.1316814807474696,-0.2560769441085709,835661.5185944737,260661.51859447372
Mikhail,Grigorenko,C,75,1300000,1.6,F,2.2108600811148036,0.1316814807474696,2.079178600367334,2124378.3216515062,824378.3216515062
Kyle,Turris,C,78,4000000,6.5,F,7.367291635987447,0.1316814807474696,7.235610155239978,4969968.391782027,969968.3917820267
Zach,Werenski,D,78,925000,9.1,D,6.135240460438295,0.6185429142735327,5.516697546164762,4021382.0293422006,3096382.0293422006
Mark,McNeill,C/RW,1,600000,-0.1,F,-0.002613987880576,0.1316814807474696,-0.13429546862804562,902866.9403411773,302866.9403411773
Jakub,Voracek,RW,82,10000000,5.6,F,6.926021424837307,0.1316814807474696,6.794339944089837,4726452.2861708375,-5273547.7138291625
Gabriel,Carlsson,D,2,925000,0.0,D,0.0876950207206247,0.6185429142735327,-0.530847893552908,684028.460542867,-240971.53945713304
Matt,Stajan,C,81,3000000,1.6,F,2.2645859086436113,0.1316814807474696,2.1329044278961415,2154027.0583211617,-845972.9416788383
Hunter,Shinkaruk,C/LW,7,832500,-0.1,F,-0.0256554760425945,0.1316814807474696,-0.1573369567900641,890151.435593924,57651.43559392402
Griffen,Molino,C,5,925000,-0.2,F,-0.1205656359557609,0.1316814807474696,-0.2522471167032305,837775.0187387066,-87224.9812612934
Riley,Nash,C/RW,81,900000,1.0,F,1.5355592439918182,0.1316814807474696,1.4038777632443487,1751711.8107090457,851711.8107090457
Trevor,van Riemsdyk,D,58,750000,4.3,D,2.9239128634292113,0.6185429142735327,2.3053699491556787,2249202.601623441,1499202.601623441
Andre,Burakovsky,LW/C,64,832500,4.1,F,3.736990053292935,0.1316814807474696,3.605308572545465,2966577.0880551683,2134077.0880551683
Michael,Kapla,D,5,925000,0.0,D,-0.0209535274763766,0.6185429142735327,-0.6394964417499093,624070.4786335889,-300929.5213664111
Cody,McLeod,LW/RW,59,1250000,0.4,F,0.0092418126696224,0.1316814807474696,-0.1224396680778472,909409.5944926151,-340590.4055073849
Tyler,Wotherspoon,D,4,625000,-0.1,D,-0.0419294335283298,0.6185429142735327,-0.6604723478018625,612494.8707081769,-12505.129291823134
Chris,Kelly,C/LW,82,900000,-0.4,F,1.2769109699121812,0.1316814807474696,1.1452294891647117,1608976.0926945377,708976.0926945377
Ryan,McDonagh,D,77,5000000,7.8,D,6.934020726292873,0.6185429142735327,6.31547781201934,4462190.981917961,-537809.0180820394
Kyle,Palmieri,RW/C/LW,80,4500000,7.1,F,6.424097596899747,0.1316814807474696,6.292416116152277,4449464.325496491,-50535.674503508955
Calvin,de Haan,D,82,2900000,5.4,D,5.479933623371402,0.6185429142735327,4.861390709097869,3659749.258965547,759749.2589655472
Paul,Thompson,RW,21,575000,-0.1,F,0.0912204219244505,0.1316814807474696,-0.040461058823019105,954649.7017210743,379649.7017210743
Zack,Mitchell,RW,11,640000,-0.2,F,-0.2452492349094128,0.1316814807474696,-0.3769307156568824,768968.052658574,128968.05265857396
Zdeno,Chara,D,75,5000000,8.0,D,5.379908565781804,0.6185429142735327,4.761365651508271,3604550.1726182792,-1395449.8273817208
Scott,Hartnell,LW,78,5000000,4.6,F,4.167177065912713,0.1316814807474696,4.035495585165243,3203976.901934825,-1796023.098065175
Karl,Stollery,D,11,575000,0.2,D,0.3839849376280853,0.6185429142735327,-0.23455797664544742,847536.8163621057,272536.81636210566
Andrew,Cogliano,LW/C/RW,82,3100000,4.2,F,3.743913631225636,0.1316814807474696,3.612232150478166,2970397.8824175894,-129602.11758241057
Milan,Lucic,LW,82,8000000,5.7,F,5.859529003298762,0.1316814807474696,5.727847522551293,4137905.689109589,-3862094.310890411
Logan,Couture,C/LW,73,6000000,6.9,F,7.207539229987524,0.1316814807474696,7.075857749240054,4881808.613967606,-1118191.3860323941
Sebastian,Aho,RW/LW,82,925000,5.9,F,5.7260890240590125,0.1316814807474696,5.594407543311543,4064266.491955069,3139266.491955069
